FR-Run	FR-Par	FR-Lez	CN-Lia	CN-Bei	FR-Cor	ES-Bar	DE-Jen	DE-Dos	JP-Tok	JP-Sap	CN-Shi	US-Wis	US-Wat	CN-Nin	US-Sok	US-Sdi	US-Nca	US-Haw	US-Col	BR-Pal	IT-Tre	US-CAOx	US-WIOr	JP-Hok	DE-Jen2	JP-Kan	FR-Lez2	IT-Tre2
0.018207331586800855	0.019569207147282303	0.019852787875225618	0.022276018205602263	0.02223423935825661	0.020224427123026308	0.019602996168768577	0.019932168934414386	0.019667629355790122	0.02341179177840672	0.02247784732839126	0.022682658895649445	0.01900991675792011	0.02008598839384754	0.02698761252872877	0.01790899755979573	0.018026164014006363	0.017776127395349922	0.014245573465161794	0.01903126826676707	0.017407779219318915	0.02018202902815939	0.02011366021492512	0.019232851820572886	0.022519043425755513	0.021170014832690057	0.022917493696433183	0.01987066779110613	0.02009428970088437
0.019075786255780842	0.02120393034447363	0.021181005851640247	0.023889079315897725	0.024005885403553744	0.02084281519557564	0.02125594636728069	0.02081546201903157	0.021154787852676823	0.024962789535049584	0.024592022374613033	0.02398708454091351	0.021676654579967664	0.021556522069575704	0.028219899268905297	0.020496590786203	0.021242393212979636	0.021011278079557532	0.015672101662552354	0.021149777693945576	0.020263230257598106	0.02090601209521972	0.02306488332378985	0.022405513094165618	0.024488836368149206	0.022117863495929348	0.024177291789143445	0.02140363722801047	0.020969305542821226
0.0195912351206435	0.022017547223973696	0.022406564866030626	0.025152102678892514	0.025516586013320783	0.02189990732364786	0.022047347790534893	0.022654730469801005	0.02173041936420836	0.02621036340412981	0.025384827362934202	0.02420283748041519	0.020609606962136266	0.0221036900460428	0.028449751400128825	0.020273622596565514	0.022296802326057172	0.018616853744309728	0.016152324409974994	0.019260754839694756	0.0186588668542732	0.022945112539857312	0.022552108885939975	0.02128957900916726	0.02537869922089145	0.02312284628772956	0.02539321647794928	0.02253208953255065	0.02266871674532191
0.01113910423091651	0.01262384008491017	0.012318008074343514	0.014971187293977312	0.015348728686934985	0.011377597767832981	0.01185229937654094	0.012548007301017638	0.012869043984551277	0.0161112409307183	0.015153046229921259	0.014887558286052604	0.01285788158964342	0.014197645798779818	0.019895370822935347	0.013795366304317195	0.01233279400563423	0.012710729471380982	0.012248230032644638	0.013178939985123367	0.013535842384044691	0.011305714036730752	0.01532471974943248	0.01445123782722839	0.015304665014565616	0.014021518023133459	0.015686723256622494	0.013028741902484714	0.01204349173466374
0.016643535271217823	0.019927592916279265	0.019391153090083213	0.022491937928587235	0.022793709017229102	0.01729919730971163	0.018021626691038597	0.018960893016053134	0.020208542603131062	0.02354425755867581	0.022608419011417344	0.022779000325931553	0.020217598398297204	0.02198295115985508	0.02722206159831727	0.021210195015288213	0.019194049620938246	0.020597142609318227	0.017156836208753565	0.020350052233172287	0.02148080992859111	0.01701848879733618	0.02266158951152829	0.02155020236988612	0.0226781627974855	0.020875418692432642	0.022720619112072	0.019102260844058885	0.01767932013576929
0.016368750354561583	0.019184854053753374	0.018894027890428815	0.02125443720517923	0.0215664387849831	0.017353065206438305	0.018110105815239978	0.018791014261550238	0.01944646600203412	0.022170702902245626	0.02149610080050328	0.021518468699316156	0.01864109198591736	0.020155546363562607	0.02570974850855512	0.019694067746177782	0.01789188689777355	0.019125447359156403	0.016805291503780736	0.019380324036997753	0.01996491381448959	0.01726877952027196	0.021296502048201004	0.020198219650237385	0.02167053702962667	0.02026560928730442	0.02157170518236552	0.018796395224021302	0.017803232224056276
0.016747109410112808	0.01940562899705741	0.019110795737255874	0.02229260868571311	0.0223760547344535	0.017630384221312495	0.017998128585148144	0.019229292662851057	0.01961808535739863	0.023250398425132435	0.02220183848982263	0.02223273343848868	0.019749870749516223	0.021130609286145713	0.025238296892751897	0.020798793489798642	0.018699438923269425	0.01999147189915705	0.01706177371069705	0.019830830489455498	0.02077874730815752	0.0167865657220293	0.022206625421124865	0.021021284201604155	0.022405441100254653	0.02051558400463168	0.022508366606553355	0.018494062585476794	0.017622778233465475
0.015093339593801783	0.018080171657000637	0.017485407847222956	0.0205354960756431	0.020728445859439684	0.016266501934187633	0.017171981735436742	0.017567207632307156	0.018388270424811944	0.02168200696842383	0.020690147434763457	0.02089200973354954	0.017625489423583773	0.01905334537393597	0.02397167652234283	0.01827296482590365	0.01712646092813673	0.01798715948051553	0.015912561699104717	0.017829719215275354	0.018697931825811778	0.015710068399573805	0.020051173084112008	0.018896787015106307	0.020582801427525554	0.01886008555880966	0.020731285244644626	0.01738989610699235	0.016379433861133188
0.010110015982864009	0.011849801508693523	0.01154110872959486	0.013109094847269126	0.013446744586085477	0.01050068936177972	0.011345685152509522	0.012430599215880828	0.012171839771813409	0.014255027985460812	0.013412767787657548	0.01308395182319642	0.011146541890469729	0.012420724388630748	0.018329865655500977	0.012044673792242633	0.011539995225895714	0.011656549944377098	0.010391344569248688	0.011494220440820775	0.012127966870373938	0.010407869371118017	0.013197925045005264	0.012776776543512757	0.013483668016256192	0.013225536739487117	0.013420232564903316	0.011717650590016598	0.010992929149908192
0.01787126657176722	0.021406435697247806	0.020765196814072358	0.02407180110300898	0.0241159798715564	0.019284155329534123	0.020190521684189798	0.020743513725031682	0.022016722790208144	0.02506289147821252	0.024029184743119526	0.024285063556202892	0.021680930723699813	0.023474530329370524	0.028500194507278472	0.023001103033760285	0.02193534561091929	0.022009819437224822	0.018706195779697805	0.021294279130470484	0.02240095811392916	0.018711091653654817	0.02420929328373659	0.022992269242434627	0.02429976991448815	0.022351878943110436	0.0243117863312557	0.02090064440256951	0.019774633659730124
0.01553216105091628	0.018421238488258624	0.017876766610430066	0.020773942268497648	0.02093575684400999	0.016226588057155787	0.017475799426261967	0.018071843050370143	0.018959361431403227	0.021544923116381377	0.020627273105306695	0.020760583323223128	0.018347105506235015	0.019992988860024468	0.024447620594343245	0.019333990032235175	0.018784571874245905	0.018405572187916462	0.015510173933110738	0.017928674706342313	0.019853202346101224	0.016334663340970293	0.020911495738416046	0.019399253968575392	0.020830634314753786	0.019194480086937013	0.0210657347749469	0.018152180882666222	0.01688619854903242
0.011922687874552642	0.015131587903388671	0.014903433751026728	0.017184991271276435	0.017538187125502567	0.01334529328056216	0.014450556036524833	0.014851946780297566	0.01579607962030565	0.018431150172931895	0.01772790517278722	0.017561832284453963	0.015680348630159133	0.016631349027445716	0.022102078868014872	0.015681424085732407	0.015267647207514572	0.01567131400493839	0.013470765984513767	0.015573070742480277	0.016325635949105147	0.013218726626967518	0.01758297336331065	0.01679704780160516	0.01774730849221936	0.016065049676845758	0.01743116856467463	0.015216232996658457	0.01422031743447167
0.01560183077725564	0.018328561021859445	0.018150767347030614	0.0204064870237502	0.0202327787050184	0.01631078407054915	0.017075582699894936	0.01799887679693039	0.018999593793012182	0.02130531576300181	0.02013032650739833	0.02002447702749754	0.018327542440382125	0.01904726118736181	0.025521322830258736	0.01860741787132953	0.01793612088756731	0.017818038221888908	0.015026363901411497	0.018235785241818875	0.019070982481264976	0.016080088417914	0.020382022852421258	0.01901868354540343	0.02035390910772461	0.01928165164710121	0.020435623433051157	0.017946945331220664	0.017212866028073495
0.012403819938234304	0.015054822047030068	0.015166401122909495	0.01709343410064548	0.01730951368972064	0.013640488922469912	0.014185578453060888	0.01495931553188432	0.01581167829957659	0.018032499839383195	0.01734531709751245	0.017042248495165963	0.014937648097314208	0.01609812675266998	0.02147088662083899	0.015600335703527984	0.015342756400297797	0.014710835828476645	0.01347979864881079	0.015170503266484439	0.015890331438120724	0.01365558626539769	0.016919301006223648	0.01542437874900835	0.016983085543236433	0.016090064112591448	0.0172504848088205	0.015033929763996597	0.014000114326791656
0.013218754697077258	0.015629984480161254	0.01572852397210389	0.01767268454601632	0.01818319696152827	0.014329863345095705	0.014756619381329031	0.01532663258969052	0.01648524383729459	0.01855908948847927	0.01795624881249631	0.017861541373614655	0.015956926941644856	0.016889006436010177	0.02164671813292816	0.01646956516825358	0.015789641451548764	0.015876091288776706	0.013174706477820017	0.016072021721725033	0.016603362830384993	0.013736017448569306	0.018078589060072522	0.01713580668995568	0.017712952510352747	0.01674250161824757	0.01791549235216254	0.015324222402022768	0.01478364261949667
0.016945269805809772	0.020962308979423364	0.020877037126884327	0.024362923919508027	0.024419762981129856	0.01852356680464912	0.019600306956591148	0.020301290832496283	0.021921987619552892	0.024879609504949423	0.024211498371722318	0.02394040024580639	0.021519849481469604	0.02244467049385159	0.0275159347872257	0.0218313758819245	0.021622526669772234	0.021161537572548544	0.01808154971412139	0.02163104622843158	0.022472636057487526	0.018081569346632416	0.02395454630736241	0.022397287826206355	0.024206161222499318	0.021672575360824016	0.024407993911439635	0.02010155234179444	0.019378444684560764
0.013591320367535754	0.01685257429146077	0.01680814481149114	0.019343966577489064	0.01959504596796242	0.014745604528568277	0.01598854568782587	0.016539486494171387	0.017749049506182193	0.02036009769788118	0.019665555446618764	0.019535127874965266	0.017276935831897176	0.017249254504503275	0.024094253126020333	0.016704638811753346	0.01721385325703973	0.017207784185248175	0.013462514587973706	0.017705081148718195	0.017896061702115596	0.014717268739786857	0.019149472316366697	0.01802342761048041	0.019405887663845395	0.01831746486325914	0.019512022920881212	0.016418229265889803	0.015785106981004705
0.013760284958111916	0.01654717705105349	0.016402909197411924	0.01870572956470249	0.018711428877440806	0.01491058986547119	0.016066280070932224	0.01643762646546421	0.017130639482015545	0.01973171291777679	0.018836841119092118	0.01895272720661406	0.016231997593085346	0.017360211721600294	0.02351265633261439	0.0168899978941934	0.016100730243181892	0.01625301285111572	0.013845528760511538	0.016519817099071115	0.01716823525765975	0.014644502329735352	0.018464888358025455	0.01716263938160004	0.018784072410368412	0.017993190862684503	0.019090599389221176	0.015989942565891577	0.015446413633801961
0.013758100388671942	0.016431399600426198	0.01636673535701718	0.018534583233538567	0.018670674261181904	0.014596821202327467	0.01582950916723267	0.0160344642571338	0.017196808400778217	0.019470989763101194	0.01863816036062794	0.018386295041746162	0.01650518766363676	0.017512464660201982	0.022907546022229847	0.01683221569840004	0.016491191282978615	0.016559052191620065	0.013839092393814771	0.016915135507252713	0.017365290324864533	0.014594625337303201	0.018648327481288588	0.01753271657430913	0.018607711843724315	0.01729653760532396	0.018715036950511566	0.016041348553135597	0.015296037828340048
0.014821013026027379	0.0175166254061159	0.017376556239252397	0.020060250072943275	0.020435961994703176	0.015412732129424126	0.016731336986844536	0.016866454657627226	0.01838811627399776	0.02137918174338253	0.02034047476664045	0.020316420764329053	0.01775095023646491	0.018275155026838748	0.02370752918108934	0.01783541345179823	0.017641571249344887	0.017347688818292965	0.01360289900856393	0.017880763412036864	0.01883934736885339	0.0151441905292273	0.019752113502700418	0.018450864530419487	0.02034321327443534	0.018431066342043577	0.0205402159085157	0.01696437380185502	0.016219123386736194
0.01437841593311481	0.01711861290882633	0.017130285925695442	0.01929746061154199	0.019405255960689705	0.015002756874402088	0.016447575473023137	0.016711769952044517	0.01755513071033072	0.01982822461271383	0.019311286598358467	0.01933200199276822	0.01739156653128449	0.018129906300093448	0.022271493182647737	0.01757513473800646	0.016993796670466386	0.016744424838712427	0.01403143175169918	0.017301479314616126	0.018184971452983603	0.015143402582747923	0.01928120796007548	0.0177913536647361	0.01933938918543542	0.018307208857736446	0.019549095449162373	0.016579259036471134	0.01588497970797075
0.013355370039285547	0.015812680180991134	0.01587770062404716	0.01806662194157789	0.018132716133909318	0.01400876749152016	0.015109384082049008	0.015209021075918518	0.016309426493846597	0.01866431892430591	0.018255565583360174	0.017676709665597617	0.01579645166527205	0.016397714329699085	0.020880584752341315	0.016230176146541264	0.015392201123080918	0.015195628863329686	0.012266328090871465	0.016247237688721477	0.01655263913436055	0.014226620766717624	0.01790668550836569	0.01661032464121788	0.01815130613026553	0.01693469930549842	0.018297273269428146	0.015382108072743537	0.014786170965659467
0.010476516922414001	0.012212990090574066	0.012026646378576516	0.014130247652951476	0.014213941027796115	0.01072984542416474	0.011647711910097525	0.011892115791299845	0.012520457925528918	0.015096441418616564	0.014249396433581108	0.014169253789299128	0.012567133407061119	0.013230945154554597	0.018718452413229583	0.01290907162809316	0.012217216876414843	0.012104514726239793	0.010689028328970774	0.012851942696938535	0.013081414032120438	0.011030830035315863	0.014269064893467683	0.013377955847634165	0.01427529498461958	0.01301935887538727	0.014504648202953272	0.01195393708356258	0.0112482712805515
0.012443810169975481	0.014693609281826848	0.014690716537202782	0.016376337020032987	0.01693879729844582	0.013166753313696815	0.013954796957353655	0.014111960432167461	0.015348830676365853	0.017325459817302616	0.01697592478356198	0.016298644663254327	0.014795464605141946	0.015409988580360865	0.02017028445456783	0.014576846084368562	0.014176946145385987	0.013998808302874484	0.011465301828345998	0.014831561951980076	0.015502433565213577	0.013275310518807946	0.0165783050833388	0.015569279824874743	0.016829654751581363	0.015436027392833304	0.0168437587651557	0.014397717719604212	0.013851062892472043
0.012854404883739508	0.01572406176436566	0.01541797188202499	0.01737201328094261	0.017295016750323605	0.013504779298552391	0.014642925486730792	0.01491770595711663	0.015951445012326735	0.018488061603466797	0.01749541205451892	0.017557815207016606	0.01568721610167685	0.016203801609902597	0.022452573511772808	0.01581744950559739	0.014892803922292181	0.015069141092286041	0.012711623163664702	0.01603392217979454	0.01592425125238873	0.013794042406523193	0.017077793136705596	0.016215913232627572	0.017166530862241257	0.016088143219371086	0.017517729958288607	0.015048317349390706	0.014258528126700363
0.014250411560743902	0.01712187373167716	0.016982319766383133	0.019317496433518207	0.019777403463665633	0.014973714377940102	0.016301290624487135	0.016455122722216272	0.017449336278817083	0.020333555119744676	0.019756784723658986	0.01943913086561418	0.017616471604353232	0.018171214064677678	0.022791477573563156	0.017710885739930477	0.017316712899620248	0.016957468224072906	0.013906373745674503	0.01806680141268641	0.018163268941491107	0.015420148654027133	0.019706734221155976	0.01808783010483767	0.019604810689681017	0.01771749566733694	0.020042283938673845	0.016819410370120313	0.01597564541765978
0.014630803998289914	0.01800155195611014	0.017600854247962167	0.020761410273259475	0.021117356587100157	0.015472412966038872	0.01684022562347641	0.016836510835732153	0.018388189179283518	0.02194861412067668	0.021213308144110984	0.02092845466487656	0.018334139683524323	0.019982288782975106	0.0243820320430727	0.019746446279084312	0.018068760307029964	0.017507561030608097	0.014709980555017113	0.01869221315992893	0.018922853144247978	0.01572766642115522	0.020563483481354068	0.018722305544656634	0.02105214022187172	0.018347431374185305	0.021200692724590547	0.01713466550702863	0.01626062980598034
0.010485995696681048	0.012971734224098495	0.012951588086414938	0.015099338064059125	0.015129467834678303	0.011204951905365681	0.0124160222756055	0.012193522805216794	0.0134405991872124	0.01624002300234251	0.015276589474405208	0.015283508595478152	0.01291121140238733	0.014114439595656824	0.021013782771428194	0.013533803467138556	0.01290577256439477	0.012719324670032898	0.01086961319460547	0.01367254340376642	0.013505990588261942	0.011762933442911468	0.014825679641219898	0.014079228947634984	0.015249167761377963	0.013700982782176812	0.015552108118857176	0.012663767625161599	0.011881410768090706
0.010803355144247438	0.012935605940292196	0.012775312006566739	0.014426858380767198	0.01456092648202625	0.011497374337409477	0.012231178262596778	0.012145809024503818	0.013116109454283717	0.015473467904481621	0.014558598962086841	0.014581681551952616	0.012679393821806242	0.01342058100422043	0.019014918685322017	0.012950698997562569	0.012465758550120241	0.012267442503933062	0.010192697768871328	0.013322861037274203	0.012978458370283042	0.011648770925139948	0.014065390334112252	0.01371976784060536	0.014525711967810778	0.013662747619558565	0.014701687452137435	0.012673709881623038	0.012005391279879728
0.010051734116830021	0.012142813038423551	0.011986575249762755	0.013487442047659089	0.013728059331238357	0.010990075534238268	0.011501969265568056	0.011544472444470074	0.012423897641908967	0.014653662264127034	0.013832180425036884	0.013866375175888077	0.011936287077424976	0.012707635483144684	0.01891292532096983	0.012090415407445716	0.012042988126900089	0.01130798484814893	0.010216983271197648	0.012574237025337765	0.012327961949119205	0.011105193381731587	0.0134805041700508	0.012942624202675708	0.01365766732109112	0.012928834606852962	0.014095518669676958	0.011968969189079788	0.011153309686853392
0.009538636710281956	0.011615599785666496	0.011388901113405916	0.01318438207072037	0.013178571842375262	0.010318408592036463	0.010849947337668815	0.010819734979160792	0.011788437558424352	0.014202365302579144	0.013546403095516194	0.013211117422594374	0.011563175475268193	0.012449780776499346	0.017537010184766465	0.011977446322317151	0.011389752296868033	0.011079925013326053	0.009810936842342494	0.012196195149065937	0.011740845196981526	0.010387738042531914	0.013089750876288173	0.012667213033491984	0.013262581972050373	0.012301484369950405	0.013754466893051903	0.011361134320466527	0.010344394640076674
0.009905661591339463	0.012220440902934846	0.012052312669401728	0.013834848151559217	0.014250294969084342	0.010891606649235712	0.011554829247939767	0.011607715298015847	0.012324792681096198	0.014967939009975869	0.014075163829581539	0.013819633088487876	0.012337384268420529	0.013093746879844766	0.018415905982315014	0.012828741933481635	0.011870650484737311	0.011787334632322231	0.01039279945031343	0.01277263154774762	0.012557162711409118	0.01113437571304497	0.013822241555261749	0.013547411892642216	0.014213507541504302	0.012602007373377334	0.014328467479491765	0.011883189364390355	0.011238481894931143
0.009004912569063078	0.010906315030578413	0.010890026642132433	0.012552355823079321	0.012745645100660183	0.009728961192837886	0.010440681464487435	0.010534108123557042	0.011202640598356708	0.01395007301651563	0.01283754443610513	0.012460332050830355	0.011149003148854189	0.011991112845371714	0.018803092306738357	0.011448905087693176	0.010848062627144005	0.010648469401268732	0.009137595619822782	0.011766027277101389	0.01147585634306854	0.009866641938602125	0.012381408360796927	0.01217240273433214	0.012746889871856543	0.011627482216949103	0.012947284827599203	0.010696606328423588	0.010045378163439918
0.008979662508849082	0.010719676400450935	0.010599548335959634	0.012099361615310835	0.012402130443844748	0.009788414932808465	0.010317013984556518	0.01019714383409999	0.011051113086604163	0.013203341475262946	0.01247966174673153	0.012279689750961185	0.01083178320507578	0.011543377577136488	0.016981442714292295	0.010957017477147052	0.01065793001124048	0.010182023468649692	0.008766418939836502	0.011265252736701783	0.01117989466788575	0.010031571118137426	0.012154608116116294	0.011775346690048169	0.012305029549188651	0.011345654850615505	0.012437017954681174	0.010595972248131478	0.0099664119387274
0.004620280315984807	0.005735402642908671	0.0057101291730995455	0.006570640914323047	0.006871553882471358	0.005188895335626692	0.005534076887947501	0.0055188586377173734	0.00608799532354505	0.007976235297970617	0.006908445027150099	0.006705907699841999	0.005867271893807718	0.006302465243937474	0.013978528506338446	0.005875831307129611	0.005680915044449865	0.0055541337958230136	0.004980000655822339	0.006331088673353571	0.005938063300012907	0.005496915559555276	0.007192430192099723	0.006928055150184854	0.006807492075788399	0.006809590826304838	0.007127271741594336	0.005858278051963867	0.005437538927186736
