contig	start_coord	window	FR-Run	FR-Par	FR-Lez	CN-Lia	CN-Bei	FR-Cor	ES-Bar	DE-Jen	DE-Dos	JP-Tok	JP-Sap	CN-Shi	US-Wis	US-Wat	CN-Nin	US-Sok	US-Sdi	US-Nca	US-Haw	US-Col	BR-Pal	IT-Tre	US-CAOx	US-WIOr	JP-Hok	DE-Jen2	JP-Kan	FR-Lez2	IT-Tre2
NW_023496808.1	7126354	0	0.009704479212692662	0.013933168383404719	0.013594309620668326	0.011699190290822066	0.012814909648230132	0.012441396574134261	0.01250259477722428	0.013019417317115282	0.013434977524664238	0.01262052487017344	0.011035385580848572	0.012625481811216012	0.0112528256944932	0.010310513636676006	0.01439459345122638	0.010453392921891786	0.00997389120064783	0.011414212340741255	0.012461783345301203	0.013205470263771167	0.010559749755808942	0.014443852837973895	0.010185886614169049	0.013992898293543643	0.012643381152034606	0.014249739096284396	0.011587871132563309	0.013066649741751138	0.012910000025653737
NW_023496808.1	7127477	1	0.016046276033426586	0.017492164297323795	0.017636780232874478	0.020855096667663036	0.020207392034422775	0.015728088238687214	0.016181268746131065	0.01840753352495516	0.017886594428116697	0.020509924956784255	0.018637671809965655	0.019557945923142056	0.019966654368285666	0.020262399657392998	0.020589629936850127	0.016709536093122836	0.020272232838894275	0.017563622922920113	0.017886696291709338	0.019769260652585146	0.019445219691276522	0.017545446618086526	0.02057108203124977	0.02307247611749433	0.020840506956271015	0.017390560261667517	0.021166047788323383	0.01835962198529227	0.016762305296693706
NW_023496808.1	7128970	2	0.01762043874921736	0.014984267296013515	0.01388744659116637	0.017233940460871455	0.01586537417086081	0.013724158765895134	0.015573419689789968	0.014845901189474603	0.01429868881496002	0.017563902811765744	0.016153817904347428	0.015655171253937613	0.016154227382537755	0.016865434025687836	0.020416453577948652	0.014612067864974404	0.014616230422656381	0.01641747858588753	0.015747060616208	0.017179321646657097	0.015333314049542352	0.013638177139674738	0.015699241034557658	0.016718212851713855	0.0163908814445159	0.012554252421373778	0.01568821151211844	0.013732137587342663	0.013881233906926102
NW_023496808.1	7130530	3	0.008248559847893584	0.008291347696667437	0.008582227393689364	0.00919676957203361	0.01020558292552643	0.008082870296975998	0.008751905555981048	0.009206640398658901	0.008219921391343747	0.01069613591968573	0.012119571957621013	0.009974324161843573	0.008682954562535618	0.011427904685549517	0.01357261312178499	0.012294153666397514	0.008946178615092608	0.008149436245013448	0.009515645760989377	0.008489852436126351	0.0083915282100549	0.00857716056209744	0.00857526692615488	0.009298820906605639	0.010495142185333577	0.007938461728190075	0.011397907022708015	0.009177866578604265	0.009548999528118654
NW_023496808.1	7131538	4	0.0067636927229474415	0.006989497363134319	0.007376256437636544	0.008931812850589206	0.00855080845362676	0.006845338660124263	0.0068408998641371725	0.006988733009518735	0.006519686249945023	0.00945727422374434	0.007280229713755952	0.007706924303641808	0.00811584154235901	0.007663389210309144	0.009449616925333765	0.006521670167752098	0.00752945827220245	0.00807826824326414	0.006138077563447779	0.008078960328555774	0.00595492876952561	0.008072522913174725	0.010119393242196533	0.009525272450475937	0.008151741451949865	0.008161209480281423	0.007934637239319869	0.007571995538511486	0.007768923288577624
NW_023496808.1	7132549	5	0.028294150779131052	0.03136165979942462	0.03371341467176255	0.031626089604076944	0.03114881358843526	0.027104278827642967	0.034756125469252976	0.03318599577951404	0.03128792305015404	0.034057590367241916	0.035655101911231064	0.03453223466708305	0.03416409781224767	0.03299437649110777	0.0313224594859561	0.028050222240351783	0.031655332165974034	0.03293362346914391	0.03292654492958928	0.03318792992164675	0.028831511868364346	0.02934292531226075	0.024426244123509258	0.03264947470231987	0.03398100312842597	0.028363463909577464	0.03390667795807238	0.03076035452602527	0.030441695601017223
NW_023496808.1	7133711	6	0.009711424519223376	0.011459515614694656	0.011015731962153188	0.014130432912534603	0.014125573072239528	0.010355913517215262	0.010322658747228522	0.009954476838217957	0.011486453653329093	0.012615674883588062	0.011654813889746091	0.010484526939955989	0.011217670873986762	0.012361787987258156	0.01656271867122881	0.010279052615261571	0.011965049444280612	0.01107486463236586	0.009242040390740877	0.012127411060135491	0.010273995386181626	0.010982606657159492	0.012338934046198973	0.014339800832227753	0.011877122624169036	0.010862483700732672	0.011442971219239935	0.011737216604518565	0.011590834464250188
NW_023496808.1	7134721	7	0.012675240066795334	0.012176884897974756	0.010794828682494623	0.013533263831878363	0.011866579058613236	0.011043807185393502	0.012553187070740213	0.011433222632927446	0.011614033584397781	0.01462591657614569	0.012411874585930101	0.013483318668552026	0.012959383631921638	0.012476010358951238	0.015954597124419923	0.010544897041356366	0.01312608001232862	0.012434667388254581	0.011830977689379333	0.014199491586254288	0.01184369929266164	0.012745057333709906	0.012518305014251267	0.01302653264695242	0.012474380266036124	0.01195067544640343	0.012263366450652673	0.01279065874011603	0.012738339710265657
NW_023496808.1	7135725	8	0.012754213659562664	0.01703694229298584	0.017396927189139693	0.016858741712451508	0.017144484218089277	0.017562661787125157	0.01779526997344031	0.015618259876703887	0.016710628438177912	0.017372987682355262	0.014946522584263416	0.01476939597899626	0.013723316072411194	0.013980101128473425	0.020963116593769097	0.013322157977417743	0.013510321958794477	0.014175681543233162	0.013079064261060208	0.01351345233601101	0.013700009600004046	0.017480230977559408	0.014674568952277721	0.015456204515196238	0.015947323558983206	0.016635501451380912	0.015268450328712093	0.017626329056367733	0.016084069088164423
NW_023496808.1	7136787	9	0.015570923035529958	0.018251818325681457	0.017558716557562082	0.01813614195149928	0.016343701477849446	0.016726752359525622	0.017885493319177256	0.018036365589576532	0.01857913107183186	0.018871995030030595	0.015711213503751528	0.01571090847176943	0.013513416070902189	0.010702011506764657	0.01982394314252149	0.00704552884961995	0.016586179054093705	0.014765514212145135	0.009485342088515753	0.014988549236084866	0.016249956056285143	0.017794398623960563	0.01581017095675459	0.016163001985120315	0.01445780484653035	0.01854187598065553	0.014839629585892683	0.01810539645981404	0.018425452797984295
NW_023496808.1	7137888	10	0.013446555977215223	0.014806086994260373	0.014944179282277079	0.01622240438933012	0.014963633424431558	0.01516858429597244	0.015684404338615184	0.017051526296880573	0.015666939702512327	0.01600700284363418	0.01466307646654689	0.014703270580245016	0.013900925123894224	0.01308562290753185	0.02207576255382843	0.011283639622302142	0.014147669113249538	0.014014883610367795	0.012079683270540336	0.015128733379450577	0.01337413000139364	0.016517006389483273	0.013225201348209868	0.014956875123764474	0.015003388898739737	0.017641123458752024	0.014660711653194452	0.015852528461917963	0.015098636834103982
NW_023496808.1	7138998	11	0.010788553049723515	0.011884090778986934	0.013370077693247846	0.012301799933461725	0.012287216747302482	0.01136616693957628	0.013141900259079861	0.013578042735706584	0.012241514212849552	0.01269582641645004	0.012434719891422523	0.01119734953126512	0.010930649551485552	0.011664464230236557	0.015488285100929249	0.011354316567584115	0.011459266027888309	0.010142991676015633	0.01225558029142191	0.010930709637845268	0.010093979326304691	0.012991285773021081	0.011169187626842478	0.012107997476203496	0.012635784088395904	0.014715276985175562	0.012291554065517485	0.012848497433415174	0.012539945236580943
NW_023496808.1	7140333	12	0.007315893311236042	0.007662243489631598	0.007133869890288384	0.008196748881398624	0.007879329286930315	0.006823313592575528	0.008149648712456757	0.007802251199595086	0.0076164642354824156	0.010043158728719834	0.009088470188169164	0.008752282710266152	0.007346729713624592	0.008101564618079355	0.01298135569692821	0.007861938538370014	0.00742043941640551	0.007014959899205277	0.007218814209139111	0.007967172199214598	0.006383273583535556	0.008191112098224512	0.0064653415807995026	0.009081288619744594	0.009065000036225014	0.007447823396343777	0.009604906999494752	0.007945966692949844	0.008011041434459852
