contig	start_coord	window	FR-Run	FR-Par	FR-Lez	CN-Lia	CN-Bei	FR-Cor	ES-Bar	DE-Jen	DE-Dos	JP-Tok	JP-Sap	CN-Shi	US-Wis	US-Wat	CN-Nin	US-Sok	US-Sdi	US-Nca	US-Haw	US-Col	BR-Pal	IT-Tre	US-CAOx	US-WIOr	JP-Hok	DE-Jen2	JP-Kan	FR-Lez2	IT-Tre2
NW_023496807.1	8541169	0	0.038465040331051234	0.04149453720315643	0.04057380007242363	0.04529725737125136	0.0436077860136938	0.03731907781822825	0.03674666852216607	0.04308188195230421	0.03971342899422154	0.036739605152013306	0.032429520536949356	0.04595637610372175	0.03890764124849246	0.04130773670003318	0.044788179002106104	0.03294993850853611	0.03484855326871812	0.04236504317772736	0.03622376403806683	0.04074755048465996	0.0397049364809209	0.037376236350618014	0.04050379418172552	0.03805659572358317	0.033678787106109526	0.03680896253553088	0.036090352382714797	0.04251711271922932	0.03790811313337861
NW_023496807.1	8542963	1	0.02501181082863601	0.027090759373122743	0.028011969470416002	0.02781302323714094	0.030743460919181724	0.02790510763817175	0.023672266694297815	0.026681880393521873	0.026625298416920382	0.029171388932888332	0.031142530985354647	0.02834166986930042	0.02296167516183285	0.02832361843265757	0.030954658729985953	0.02531503110066584	0.02602466515039404	0.02427450479140361	0.027433187329313394	0.026247981356245655	0.026155653554371276	0.02817198305600272	0.02633690799549883	0.025950433713547456	0.0292249786258559	0.030407737339081652	0.029686814003821553	0.02857915723837965	0.028593653033515777
NW_023496807.1	8544196	2	0.004601497329261708	0.004169240235120168	0.004920256780028214	0.005797408914618402	0.005689561337995395	0.005513877996641775	0.0038163229980930804	0.004938844523697835	0.004997697836753832	0.006719937910134913	0.007773644351585362	0.006641918539970632	0.00431093685452787	0.006188928624710389	0.007715135154384466	0.00517552171332327	0.0042503693276952845	0.004239347178783626	0.005099905745668501	0.005077826517456229	0.005275706379818361	0.00493097783759498	0.004573125703848844	0.005493983348933299	0.006449933502322463	0.006191296946623226	0.006476171283225781	0.00498059548649312	0.005460651621672222
NW_023496807.1	8545308	3	0.01677193867391686	0.01895725751519673	0.01927088436900583	0.02160510403935399	0.01986683801983593	0.01737719328241374	0.016068136791381492	0.017992528546960044	0.0187562651641857	0.021859807973454243	0.020010969292034157	0.020040752726830393	0.020124560462348975	0.01901060757305973	0.022830235728155172	0.017602426813307016	0.017430464145189683	0.018475029018278587	0.01693442495163576	0.019386728808329878	0.018408157799882096	0.017089555492808554	0.01854883169243656	0.0199262557649577	0.021225836598912213	0.01895981784242329	0.02144830463994775	0.01855182031161716	0.0186395907488966
NW_023496807.1	8546988	4	0.015136600328111137	0.019848563562820776	0.020094529296959922	0.02254686497116428	0.02262019655158033	0.02057759963044013	0.01704685096078496	0.02049006983018754	0.0203314785443254	0.019526478993507294	0.017485071024606818	0.019726235898927025	0.017127467562525433	0.018834316486440617	0.023610663813647646	0.01776312996966177	0.016768453783318874	0.018885839327204678	0.018134900081444565	0.017903413369387125	0.017689206844477345	0.02137153576441415	0.018525777963089754	0.01787953437262844	0.02012427303451634	0.022289141044394573	0.021038371269038597	0.019754825484213374	0.02110644819135919
NW_023496807.1	8548970	5	0.020862633684327978	0.019410676562350113	0.019460324811406852	0.02379773717390439	0.021130178450965174	0.017315163599003227	0.018265009075234075	0.018683722181891394	0.02085037043260237	0.018744923368613452	0.015611429745407284	0.023284293477315587	0.017336449909826367	0.020963501018114335	0.02407213232447449	0.020013409608820115	0.02280337899201863	0.01958949613700348	0.018831506431082404	0.019822816252078098	0.02131068895899511	0.0204882098057787	0.020012925612432182	0.016898102119168337	0.015763602675484125	0.020482977312665362	0.015856260743744466	0.021497354254050985	0.018693723533668893
NW_023496807.1	8550181	6	0.024841731810146744	0.03249312159451753	0.034377169855274996	0.03865062847970327	0.037134725552568436	0.03319447161834278	0.030343954825345364	0.032209505625945586	0.03170429054388835	0.03576678656953208	0.03455573996328992	0.03866446284738029	0.039144124465988486	0.03880294521984798	0.03894456518573847	0.03922348571037636	0.04097257014040825	0.04049423872267252	0.03128618214344952	0.03970241051933705	0.03791902945516437	0.034098296400361404	0.03643040724977839	0.03955891557235838	0.03381537899297981	0.03311650028682292	0.033969502796818374	0.03470136802708676	0.037716406093945304
NW_023496807.1	8551334	7	0.026591087371896967	0.03396019063853203	0.03147504024729988	0.04139429578131022	0.03455956265083864	0.0335163123109411	0.029393457419867312	0.03606067773708263	0.02983723159652873	0.02985418043348542	0.029339171003414856	0.03686765588307886	0.03752838211926039	0.03317945683236107	0.03612869853096124	0.0316548710518965	0.03488104828809338	0.03655941125578891	0.02945508138876343	0.03804239729458655	0.036506154454546844	0.03210271480293024	0.03721744891114296	0.03869253017982574	0.028165134974093575	0.036879257231950256	0.02768368818914844	0.03605849235931182	0.035071849481124684
NW_023496807.1	8552505	8	0.03792481886075157	0.05318518677950299	0.05235772486125823	0.05227842490286302	0.04981507858858271	0.05179947005449407	0.04826617899363698	0.05145278799721667	0.050480382560802985	0.053520876749779886	0.05272984181631976	0.052910614875421605	0.047747799638691114	0.04895711497836369	0.05385893722426328	0.04494158223009213	0.04169058180959915	0.04852867543079774	0.04371613545694141	0.04733471847980441	0.04651819915137346	0.04994854811222917	0.04601656023139543	0.04862816287131907	0.05328080824416705	0.05303356585460184	0.05363324371141025	0.05030399880340263	0.05283518382344785
NW_023496807.1	8553699	9	0.03290937658272765	0.03659312516470746	0.03502863842809813	0.04412320130033745	0.04293131383269372	0.0310504630737552	0.03154294900110178	0.03539796153201127	0.03226151357629289	0.04323299909608367	0.04263686482297733	0.04477691324334175	0.035845680852982204	0.04062004205303754	0.049465422460794016	0.03866169560921366	0.03357110071391078	0.036211732780625866	0.03778613486901508	0.037420866936818474	0.038279755302955895	0.032746157298164665	0.039340692830139544	0.0402609284479267	0.04353592190844291	0.03735438491762451	0.04396041549398793	0.03919072795721919	0.03320018879049766
NW_023496807.1	8554710	10	0.013980692820091024	0.021273410609990214	0.02381685925639256	0.03609202550995366	0.03539211852092406	0.0243250252013497	0.019182186506340643	0.0237677023421625	0.020781527270120045	0.030128752772811265	0.02573305419532813	0.03371070956573796	0.02975821940452766	0.01772969422548373	0.03733073924442289	0.017123289226864718	0.01871145506374152	0.028234401343654215	0.02348042297868296	0.028982443496870448	0.018584848926157714	0.023048579370760977	0.025998748924248433	0.03063192837971316	0.02603643036086286	0.02094539969179283	0.029333655917951847	0.0223279274734044	0.023433969791597408
NW_023496807.1	8556013	11	0.04672933732621291	0.047601236792325044	0.04599642232026702	0.042379590422802614	0.04336433481186484	0.04902798514897254	0.046040695619590205	0.0491462456275168	0.04999702051042336	0.045539320187381584	0.0417249912298851	0.04521891531003803	0.038792414974761345	0.0376282518121404	0.05117529148814855	0.03701982421283469	0.0344320836438077	0.03992863331917506	0.034238015567748095	0.03794813638568453	0.03156371424948973	0.04946526580340304	0.040442716289779336	0.03910683632831241	0.04346505100132944	0.04789396935517115	0.044659016290813494	0.04762153395365237	0.04981232372477993
NW_023496807.1	8557013	12	0.0357352171208546	0.03395047516174277	0.032712693972067435	0.04097717406488005	0.04316690811884125	0.031046337730958988	0.0314991965652768	0.03660297121966451	0.033216601560723126	0.039582775943308085	0.03996033253431809	0.03797792321558553	0.037762699322551475	0.03698210096359906	0.04546517707122668	0.03574418725305201	0.03700293917314448	0.03842447373247294	0.027352356980547714	0.0361818418196389	0.03441095982243695	0.03317853282108382	0.031461535207024376	0.03600211952359895	0.04187625210351492	0.033991739795196735	0.03991635190154417	0.03342320074790082	0.033705065219878295
NW_023496807.1	8558565	13	0.006156652794438092	0.006202662305787325	0.006083382758430945	0.006920747395438372	0.008667073017646397	0.005344381924464779	0.005446214190439344	0.0063015112756167465	0.006238801565957076	0.00609445833219532	0.004902278820528658	0.00759958563797264	0.005136612736219117	0.0042765766177253715	0.008257760219796259	0.004527424618717153	0.004678361332429313	0.00486342892117389	0.0067822204711908704	0.004974825481281207	0.0043949957310985424	0.006610134179392663	0.006467526053655424	0.006228451537812118	0.005217176306004226	0.006323660232628329	0.007425363815578523	0.006415019584488323	0.0059525391208973205
